event-id,visible,timestamp,location-long,location-lat,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone,study-timezone,study-local-timestamp
1595306276,true,2016-01-12 15:00:00.000,-42.58767,-8.59594,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",765511.9320616309,9048983.290903464,"23S","Brasilia Time",2016-01-12 12:00:00.000
1595306277,true,2016-01-12 16:00:00.000,-42.58766,-8.596,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",765512.9915285273,9048976.645019842,"23S","Brasilia Time",2016-01-12 13:00:00.000
1595306278,true,2016-01-12 17:00:00.000,-42.58762,-8.59601,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",765517.3896443611,9048975.510790054,"23S","Brasilia Time",2016-01-12 14:00:00.000
1595306279,true,2016-01-12 18:00:00.000,-42.58733,-8.59635,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",765549.0895732741,9048937.688952738,"23S","Brasilia Time",2016-01-12 15:00:00.000
1595306280,true,2016-01-12 19:00:00.000,-42.58746,-8.59619,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",765534.8845538686,9048955.482981935,"23S","Brasilia Time",2016-01-12 16:00:00.000
1595306281,true,2016-01-12 20:00:00.000,-42.58743,-8.59613,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",765538.2301741722,9048962.101126453,"23S","Brasilia Time",2016-01-12 17:00:00.000
1595306282,true,2016-01-12 21:00:00.000,-42.58737,-8.59615,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",765544.8238613727,9048959.846530821,"23S","Brasilia Time",2016-01-12 18:00:00.000
1595306283,true,2016-01-12 22:00:00.000,-42.58738,-8.59619,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",765543.694717488,9048955.427499222,"23S","Brasilia Time",2016-01-12 19:00:00.000
1595306284,true,2016-01-12 23:00:00.000,-42.58731,-8.59651,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",765551.1806136908,9048919.97121201,"23S","Brasilia Time",2016-01-12 20:00:00.000
1595306285,true,2016-01-13 00:00:00.000,-42.58733,-8.59654,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",765548.957168232,9048916.665608322,"23S","Brasilia Time",2016-01-12 21:00:00.000
1595306286,true,2016-01-13 01:00:00.000,-42.58733,-8.59652,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",765548.9711057417,9048918.878591953,"23S","Brasilia Time",2016-01-12 22:00:00.000
1595306287,true,2016-01-13 02:00:00.000,-42.5837,-8.59849,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",765947.3574007254,9048698.379519697,"23S","Brasilia Time",2016-01-12 23:00:00.000
1595306288,true,2016-01-13 03:01:00.000,-42.57507,-8.60016,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",766896.5833700506,9048507.58701057,"23S","Brasilia Time",2016-01-13 00:01:00.000
1595306289,true,2016-01-13 04:00:00.000,-42.57502,-8.60021,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",766902.0546762482,9048502.019631648,"23S","Brasilia Time",2016-01-13 01:00:00.000
1595306290,true,2016-01-13 05:00:00.000,-42.575,-8.60019,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",766904.2712281216,9048504.21868641,"23S","Brasilia Time",2016-01-13 02:00:00.000
1595306291,true,2016-01-13 06:00:00.000,-42.57499,-8.60022,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",766905.3514742597,9048500.892207095,"23S","Brasilia Time",2016-01-13 03:00:00.000
1595306292,true,2016-01-13 07:00:00.000,-42.57476,-8.60079,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",766930.2811734714,9048437.661183253,"23S","Brasilia Time",2016-01-13 04:00:00.000
1595306293,true,2016-01-13 08:00:00.000,-42.57479,-8.60075,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",766927.0054065273,9048442.108116908,"23S","Brasilia Time",2016-01-13 05:00:00.000
1595306294,true,2016-01-13 09:00:00.000,-42.5748,-8.60075,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",766925.9041394296,9048442.115092233,"23S","Brasilia Time",2016-01-13 06:00:00.000
1595306295,true,2016-01-13 10:00:00.000,-42.57477,-8.60065,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",766929.2780258796,9048453.159184828,"23S","Brasilia Time",2016-01-13 07:00:00.000
1595306296,true,2016-01-13 11:00:00.000,-42.57502,-8.6002,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",766902.0616836364,9048503.126133293,"23S","Brasilia Time",2016-01-13 08:00:00.000
1595306297,true,2016-01-13 12:00:00.000,-42.5751,-8.60013,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",766893.3005856327,9048510.927437384,"23S","Brasilia Time",2016-01-13 09:00:00.000
1595306298,true,2016-01-13 13:00:00.000,-42.57505,-8.60019,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",766898.764885419,9048504.253557516,"23S","Brasilia Time",2016-01-13 10:00:00.000
1595306299,true,2016-01-13 14:00:00.000,-42.57503,-8.60027,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",766900.9113634394,9048495.387596048,"23S","Brasilia Time",2016-01-13 11:00:00.000
1595306300,true,2016-01-13 15:00:00.000,-42.575,-8.60018,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",766904.2782355517,9048505.32518807,"23S","Brasilia Time",2016-01-13 12:00:00.000
1595306301,true,2016-01-13 16:00:00.000,-42.57503,-8.6002,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",766900.9604151249,9048503.133107523,"23S","Brasilia Time",2016-01-13 13:00:00.000
1595306302,true,2016-01-13 18:00:00.000,-42.57505,-8.60025,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",766898.7228415378,9048497.614547778,"23S","Brasilia Time",2016-01-13 15:00:00.000
1595306303,true,2016-01-13 19:00:00.000,-42.5751,-8.60026,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",766893.2094927036,9048496.542916814,"23S","Brasilia Time",2016-01-13 16:00:00.000
1595306304,true,2016-01-13 20:00:00.000,-42.57507,-8.60021,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",766896.5483339144,9048502.054502543,"23S","Brasilia Time",2016-01-13 17:00:00.000
1595306305,true,2016-01-13 21:00:00.000,-42.57505,-8.6002,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",766898.7578781256,9048503.147055894,"23S","Brasilia Time",2016-01-13 18:00:00.000
1595306306,true,2016-01-13 22:00:00.000,-42.57507,-8.60013,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",766896.6043916354,9048510.90651538,"23S","Brasilia Time",2016-01-13 19:00:00.000
1595306307,true,2016-01-13 23:00:00.000,-42.57505,-8.60023,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",766898.7368561972,9048499.827551026,"23S","Brasilia Time",2016-01-13 20:00:00.000
1595306308,true,2016-01-14 00:00:00.000,-42.57497,-8.60026,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",766907.5259809907,9048496.4522516,"23S","Brasilia Time",2016-01-13 21:00:00.000
1595306309,true,2016-01-14 01:00:00.000,-42.57493,-8.6002,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",766911.9731005924,9048503.063363936,"23S","Brasilia Time",2016-01-13 22:00:00.000
1595306310,true,2016-01-14 02:00:00.000,-42.57498,-8.60024,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",766906.438727696,9048498.67222938,"23S","Brasilia Time",2016-01-13 23:00:00.000
1595306311,true,2016-01-14 03:00:00.000,-42.575,-8.60025,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",766904.229183371,9048497.579676438,"23S","Brasilia Time",2016-01-14 00:00:00.000
1595306312,true,2016-01-14 04:00:00.000,-42.57507,-8.60013,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",766896.6043916354,9048510.90651538,"23S","Brasilia Time",2016-01-14 01:00:00.000
1595306313,true,2016-01-14 05:00:00.000,-42.5751,-8.60017,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",766893.2725571846,9048506.501431063,"23S","Brasilia Time",2016-01-14 02:00:00.000
1595306314,true,2016-01-14 06:00:00.000,-42.57507,-8.6003,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",766896.4852683595,9048492.095988065,"23S","Brasilia Time",2016-01-14 03:00:00.000
1595306315,true,2016-01-14 07:00:00.000,-42.57505,-8.6003,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",766898.6878047478,9048492.082039652,"23S","Brasilia Time",2016-01-14 04:00:00.000
1595306316,true,2016-01-14 08:00:00.000,-42.5751,-8.60035,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",766893.1464275671,9048486.584402526,"23S","Brasilia Time",2016-01-14 05:00:00.000
1595306317,true,2016-01-14 09:00:00.000,-42.57506,-8.60029,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",766897.5935438946,9048493.195515491,"23S","Brasilia Time",2016-01-14 06:00:00.000
1595306318,true,2016-01-14 10:00:00.000,-42.57515,-8.60013,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",766887.794242452,9048510.96230681,"23S","Brasilia Time",2016-01-14 07:00:00.000
1595306319,true,2016-01-14 11:00:00.000,-42.57506,-8.60029,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",766897.5935438946,9048493.195515491,"23S","Brasilia Time",2016-01-14 08:00:00.000
1595306320,true,2016-01-14 12:00:00.000,-42.57498,-8.60032,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",766906.3826671764,9048489.820215933,"23S","Brasilia Time",2016-01-14 09:00:00.000
1595306321,true,2016-01-14 13:00:00.000,-42.57508,-8.60026,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",766895.4120292766,9048496.528968636,"23S","Brasilia Time",2016-01-14 10:00:00.000
1595306322,true,2016-01-14 14:00:00.000,-42.57597,-8.6,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",766797.581300992,9048525.91857412,"23S","Brasilia Time",2016-01-14 11:00:00.000
1595306323,true,2016-01-14 15:00:00.000,-42.5766,-8.60006,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",766728.1593943625,9048519.718709297,"23S","Brasilia Time",2016-01-14 12:00:00.000
1595306324,true,2016-01-14 16:00:00.000,-42.57661,-8.60012,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",766727.0161105578,9048513.086676518,"23S","Brasilia Time",2016-01-14 13:00:00.000
1595306325,true,2016-01-14 17:00:00.000,-42.57658,-8.60004,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",766730.3759352318,9048521.917770911,"23S","Brasilia Time",2016-01-14 14:00:00.000
1595306326,true,2016-01-14 18:00:00.000,-42.57658,-8.60011,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",766730.3269158972,9048514.17226802,"23S","Brasilia Time",2016-01-14 15:00:00.000
1595306327,true,2016-01-14 19:00:00.000,-42.57663,-8.60004,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",766724.8695965374,9048521.95261864,"23S","Brasilia Time",2016-01-14 16:00:00.000
1595306328,true,2016-01-14 20:00:00.000,-42.57675,-8.59999,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",766711.689395574,9048527.56875163,"23S","Brasilia Time",2016-01-14 17:00:00.000
1595306329,true,2016-01-14 21:00:00.000,-42.57665,-8.59994,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",766722.7370860195,9048533.03156107,"23S","Brasilia Time",2016-01-14 18:00:00.000
1595306330,true,2016-01-14 22:00:00.000,-42.57659,-8.59995,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",766729.3376914933,9048531.883244127,"23S","Brasilia Time",2016-01-14 19:00:00.000
1595306331,true,2016-01-15 00:00:00.000,-42.57668,-8.59996,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",766719.4192773314,9048530.839468295,"23S","Brasilia Time",2016-01-14 21:00:00.000
1595306332,true,2016-01-15 01:00:00.000,-42.57657,-8.60008,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",766731.4491918784,9048517.4847996,"23S","Brasilia Time",2016-01-14 22:00:00.000
1595306333,true,2016-01-15 02:00:00.000,-42.57659,-8.60013,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",766729.2116428064,9048511.966236863,"23S","Brasilia Time",2016-01-14 23:00:00.000
1595306334,true,2016-01-15 03:00:00.000,-42.57663,-8.60013,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",766724.8065729099,9048511.994115273,"23S","Brasilia Time",2016-01-15 00:00:00.000
1595306335,true,2016-01-15 04:00:00.000,-42.57666,-8.5999,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",766721.6638276502,9048537.464531764,"23S","Brasilia Time",2016-01-15 01:00:00.000
1595306336,true,2016-01-15 05:00:00.000,-42.57668,-8.59995,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",766719.4262797066,9048531.945968624,"23S","Brasilia Time",2016-01-15 02:00:00.000
1595306337,true,2016-01-15 06:00:00.000,-42.57656,-8.59978,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",766732.7605406182,9048550.672842564,"23S","Brasilia Time",2016-01-15 03:00:00.000
1595306338,true,2016-01-15 07:00:00.000,-42.5767,-8.59989,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",766717.2657575749,9048538.598908952,"23S","Brasilia Time",2016-01-15 04:00:00.000
1595306339,true,2016-01-15 08:00:00.000,-42.57659,-8.60066,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",766728.8404842395,9048453.321714591,"23S","Brasilia Time",2016-01-15 05:00:00.000
1595306340,true,2016-01-15 09:00:00.000,-42.57488,-8.60403,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",766914.7948666743,9048079.238284176,"23S","Brasilia Time",2016-01-15 06:00:00.000
1595306341,true,2016-01-15 10:00:00.000,-42.57249,-8.60828,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",767175.0123341053,9047607.30563491,"23S","Brasilia Time",2016-01-15 07:00:00.000
1595306342,true,2016-01-15 11:00:00.000,-42.57236,-8.60844,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",767189.2161994303,9047589.51072378,"23S","Brasilia Time",2016-01-15 08:00:00.000
1595306343,true,2016-01-15 12:00:00.000,-42.57236,-8.60855,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",767189.1389595082,9047577.339178365,"23S","Brasilia Time",2016-01-15 09:00:00.000
1595306344,true,2016-01-15 13:00:00.000,-42.57242,-8.6085,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",767182.5665896328,9047582.9136292,"23S","Brasilia Time",2016-01-15 10:00:00.000
1595306345,true,2016-01-15 14:00:00.000,-42.57257,-8.60859,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",767165.9847020551,9047573.059914421,"23S","Brasilia Time",2016-01-15 11:00:00.000
1595306346,true,2016-01-15 15:00:00.000,-42.57268,-8.6089,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",767153.6533417153,9047538.835159192,"23S","Brasilia Time",2016-01-15 12:00:00.000
1595306347,true,2016-01-15 16:00:00.000,-42.57262,-8.60859,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",767160.4784716202,9047573.094853636,"23S","Brasilia Time",2016-01-15 13:00:00.000
1595306348,true,2016-01-15 17:01:00.000,-42.57244,-8.60845,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",767180.3992044921,9047588.460126022,"23S","Brasilia Time",2016-01-15 14:01:00.000
1595306349,true,2016-01-15 18:00:00.000,-42.57245,-8.60859,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",767179.1996558977,9047572.976057358,"23S","Brasilia Time",2016-01-15 15:00:00.000
1595306350,true,2016-01-15 19:00:00.000,-42.57254,-8.60855,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",767169.3165258091,9047577.464966508,"23S","Brasilia Time",2016-01-15 16:00:00.000
1595306351,true,2016-01-15 20:00:00.000,-42.57259,-8.60833,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",767163.9647588622,9047601.842992794,"23S","Brasilia Time",2016-01-15 17:00:00.000
1595306352,true,2016-01-15 21:00:00.000,-42.5726,-8.60833,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",767162.8635120208,9047601.849980433,"23S","Brasilia Time",2016-01-15 18:00:00.000
1595306353,true,2016-01-15 22:00:00.000,-42.57262,-8.60842,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",767160.5978297243,9047591.905420355,"23S","Brasilia Time",2016-01-15 19:00:00.000
1595306354,true,2016-01-15 23:01:00.000,-42.5726,-8.60846,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",767162.77223858,9047587.465429274,"23S","Brasilia Time",2016-01-15 20:01:00.000
1595306355,true,2016-01-16 00:00:00.000,-42.57263,-8.60836,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",767159.5387088252,9047598.551431447,"23S","Brasilia Time",2016-01-15 21:00:00.000
1595306356,true,2016-01-16 01:00:00.000,-42.57263,-8.6084,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",767159.5106250863,9047594.125415804,"23S","Brasilia Time",2016-01-15 22:00:00.000
1595306357,true,2016-01-16 02:00:00.000,-42.57186,-8.61139,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",767242.2063430569,9047262.742413647,"23S","Brasilia Time",2016-01-15 23:00:00.000
1595306358,true,2016-01-16 03:01:00.000,-42.56922,-8.61586,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",767529.7889097137,9046766.286915071,"23S","Brasilia Time",2016-01-16 00:01:00.000
1595306359,true,2016-01-16 04:00:00.000,-42.56877,-8.61594,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",767579.2878553199,9046757.119678048,"23S","Brasilia Time",2016-01-16 01:00:00.000
1595306360,true,2016-01-16 05:00:00.000,-42.5688,-8.61599,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",767575.948981107,9046751.608155537,"23S","Brasilia Time",2016-01-16 02:00:00.000
1595306361,true,2016-01-16 06:00:00.000,-42.56874,-8.61595,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",767582.584500264,9046755.992156541,"23S","Brasilia Time",2016-01-16 03:00:00.000
1595306362,true,2016-01-16 07:00:00.000,-42.56874,-8.61588,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",767582.6337685781,9046763.737707853,"23S","Brasilia Time",2016-01-16 04:00:00.000
1595306363,true,2016-01-16 08:00:00.000,-42.56406,-8.61652,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",768097.5579723576,9046689.639627563,"23S","Brasilia Time",2016-01-16 05:00:00.000
1595306364,true,2016-01-16 09:00:00.000,-42.56044,-8.62052,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",768493.3778442835,9046244.49134352,"23S","Brasilia Time",2016-01-16 06:00:00.000
1595306365,true,2016-01-16 10:00:00.000,-42.56052,-8.62063,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",768484.4903506513,9046232.375947153,"23S","Brasilia Time",2016-01-16 07:00:00.000
1595306366,true,2016-01-16 11:00:00.000,-42.56056,-8.6203,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",768480.3186391213,9046268.91903798,"23S","Brasilia Time",2016-01-16 08:00:00.000
1595306367,true,2016-01-16 12:00:00.000,-42.56024,-8.62056,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",768515.3739987507,9046239.924633179,"23S","Brasilia Time",2016-01-16 09:00:00.000
1595306368,true,2016-01-16 13:01:00.000,-42.5603,-8.62043,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",768508.8585379776,9046254.351515315,"23S","Brasilia Time",2016-01-16 10:01:00.000
1595306369,true,2016-01-16 14:00:00.000,-42.56027,-8.62036,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",768512.211668114,9046262.076016668,"23S","Brasilia Time",2016-01-16 11:00:00.000
1595306370,true,2016-01-16 15:00:00.000,-42.5603,-8.62041,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",768508.8726709832,9046256.564543732,"23S","Brasilia Time",2016-01-16 12:00:00.000
1595306371,true,2016-01-16 16:00:00.000,-42.56052,-8.62052,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",768484.5680765397,9046244.547601601,"23S","Brasilia Time",2016-01-16 13:00:00.000
1595306372,true,2016-01-16 17:00:00.000,-42.56052,-8.62049,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",768484.5892743384,9046247.867143715,"23S","Brasilia Time",2016-01-16 14:00:00.000
1595306373,true,2016-01-16 18:00:00.000,-42.55839,-8.62649,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",768714.9047998174,9045582.459128024,"23S","Brasilia Time",2016-01-16 15:00:00.000
1595306374,true,2016-01-16 19:00:00.000,-42.55846,-8.62646,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",768707.2175934985,9045585.827976365,"23S","Brasilia Time",2016-01-16 16:00:00.000
1595306375,true,2016-01-16 21:00:00.000,-42.55846,-8.62648,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",768707.2034399472,9045583.61494447,"23S","Brasilia Time",2016-01-16 18:00:00.000
1595306376,true,2016-01-16 22:00:00.000,-42.55848,-8.62649,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",768704.993952756,9045582.522514116,"23S","Brasilia Time",2016-01-16 19:00:00.000
1595306377,true,2016-01-16 23:00:00.000,-42.55851,-8.62646,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",768701.7115671141,9045585.86319002,"23S","Brasilia Time",2016-01-16 20:00:00.000
1595306378,true,2016-01-17 02:00:00.000,-42.55341,-8.62137,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",769266.9357636941,9046145.48626519,"23S","Brasilia Time",2016-01-16 23:00:00.000
1595306379,true,2016-01-17 03:00:00.000,-42.55215,-8.62047,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",769406.328212434,9046244.184172347,"23S","Brasilia Time",2016-01-17 00:00:00.000
1595306380,true,2016-01-17 04:00:00.000,-42.55349,-8.6164,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",769261.6472332537,9046695.482897874,"23S","Brasilia Time",2016-01-17 01:00:00.000
1595306381,true,2016-01-17 05:00:00.000,-42.55151,-8.61386,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",769481.4928806801,9046975.142904565,"23S","Brasilia Time",2016-01-17 02:00:00.000
1595306382,true,2016-01-17 06:01:00.000,-42.55196,-8.61208,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",769433.1978236773,9047172.420899244,"23S","Brasilia Time",2016-01-17 03:01:00.000
1595306383,true,2016-01-17 07:01:00.000,-42.55157,-8.61178,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",769476.3592132117,9047205.341541555,"23S","Brasilia Time",2016-01-17 04:01:00.000
1595306384,true,2016-01-17 08:00:00.000,-42.54967,-8.60959,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",769687.1500815013,9047446.329671713,"23S","Brasilia Time",2016-01-17 05:00:00.000
1595306385,true,2016-01-17 09:00:00.000,-42.54791,-8.60902,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",769881.3765048808,9047508.159414627,"23S","Brasilia Time",2016-01-17 06:00:00.000
1595306386,true,2016-01-17 10:00:00.000,-42.54489,-8.60993,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",770213.3123678552,9047405.332282051,"23S","Brasilia Time",2016-01-17 07:00:00.000
1595306387,true,2016-01-17 11:00:00.000,-42.54182,-8.6123,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",770549.7151215479,9047140.913525604,"23S","Brasilia Time",2016-01-17 08:00:00.000
1595306388,true,2016-01-17 12:00:00.000,-42.54187,-8.61228,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",770544.2230504792,9047143.161980465,"23S","Brasilia Time",2016-01-17 09:00:00.000
1595306389,true,2016-01-17 13:00:00.000,-42.54182,-8.61227,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",770549.7364621072,9047144.23311111,"23S","Brasilia Time",2016-01-17 10:00:00.000
1595306390,true,2016-01-17 14:00:00.000,-42.54185,-8.61233,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",770546.3900024572,9047137.615179017,"23S","Brasilia Time",2016-01-17 11:00:00.000
1595306391,true,2016-01-17 15:00:00.000,-42.54183,-8.61235,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",770548.5782943501,9047135.387962773,"23S","Brasilia Time",2016-01-17 12:00:00.000
1595306392,true,2016-01-17 16:00:00.000,-42.54184,-8.6123,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",770547.5126023941,9047140.927684866,"23S","Brasilia Time",2016-01-17 13:00:00.000
1595306393,true,2016-01-17 17:00:00.000,-42.54575,-8.61088,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",770117.9291361822,9047300.820199145,"23S","Brasilia Time",2016-01-17 14:00:00.000
1595306394,true,2016-01-17 18:01:00.000,-42.5463,-8.61048,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",770057.6437837697,9047345.469844515,"23S","Brasilia Time",2016-01-17 15:01:00.000
